recordId,callKey,callDateTime,priority,district,description,callNumber,incidentLocation,location,Neighborhood,PoliceDistrict,PolicePost,CouncilDistrict,SheriffDistricts,CommunityStatisticalAreas,Census_Tracts,VRIZones,ZIPCode,NeedsSync,IsDeleted,ESRI_OID,lat,lng,datetime,date,dotw,week,time
10529761,6401020A6262F51D,2022/04/22 14:34:00+00,High,SD,OVERDOSE,P221122409,2900 CHERRYLAND RD,2900 CHERRYLAND RD BALTIMORE MD,Cherry Hill,Southern,922,10,D7,Cherry Hill,Census Tract 2502.04,NA,21225,1,0,513300,39.249082,-76.625398,2022-04-22T14:34:00Z,2022-04-22,6,16,14:34:00
10529949,6401020A62630E40,2022/04/22 16:21:00+00,High,ED,OVERDOSE,P221122838,N GAY ST/N PATTERSON PARK AV,N GAY ST and N PATTERSON PARK AV BALTIMORE MD,Broadway East,Eastern,331,12,D5,Clifton-Berea,Census Tract 802,NA,21213,1,0,513314,39.319732,-76.649533,2022-04-22T16:21:00Z,2022-04-22,6,16,16:21:00
10100771,6401020A61D7DA0C,2022/01/07 01:13:00+00,High,NW,OVERDOSE,P220070247,6800 REISTERSTOWN RD,6800 REISTERSTOWN RD BALTIMORE MD,Reisterstown Station,Northwestern,631,5,D1,Glen-Fallstaff,Census Tract 2801.01,NA,21215,1,0,513395,39.359594,-76.706998,2022-01-07T01:13:00Z,2022-01-07,6,1,01:13:00
10109109,6401020A61DB28C6,2022/01/09 13:26:00+00,High,ED,OVERDOSE,P220091761,300 E MADISON ST,300 E MADISON ST BALTIMORE MD,Penn-Fallsway,Eastern,312,12,D5,Unassigned -- Jail,Census Tract 1003,NA,21202,1,0,513563,39.299805,-76.609756,2022-01-09T13:26:00Z,2022-01-09,1,2,13:26:00
11035227,6201020A62FA6E29,2022/08/15 12:02:00+00,High,CD,OVERDOSE,P222272059,0 E READ ST,0 E READ ST BALTIMORE MD,Mount Vernon,Central,142,12,D8,Midtown,Census Tract 1102,NA,21202,1,0,513673,39.299783,-76.612355,2022-08-15T12:02:00Z,2022-08-15,2,33,12:02:00
11040551,6201020A62FBDB41,2022/08/16 14:00:00+00,High,SD,OVERDOSE,P222282623,300 S MOUNT ST,300 S MOUNT ST BALTIMORE MD,New Southwest/Mount Clare,Southern,935,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,21223,1,0,513758,39.284366,-76.643573,2022-08-16T14:00:00Z,2022-08-16,3,33,14:00:00
11013182,6301020A62F407CB,2022/08/10 15:32:00+00,High,SE,OVERDOSE,P222223026,SOUTHEAST DISTRICT,SOUTHEAST DISTRICT BALTIMORE MD,Hopkins Bayview,Southeastern,241,1,D6,Orangeville/East Highlandtown,Census Tract 2605.01,NA,21224,1,0,513942,39.319732,-76.649533,2022-08-10T15:32:00Z,2022-08-10,4,32,15:32:00
11018899,6301020A62F59069,2022/08/11 19:27:00+00,High,CD,OVERDOSE,P222234192,N CHARLES ST/W NORTH AV,N CHARLES ST and W NORTH AV BALTIMORE MD,Charles North,Central,141,12,D2,Greater Charles Village/Barclay,Census Tract 1206,NA,21201,1,0,513987,39.310674,-76.616432,2022-08-11T19:27:00Z,2022-08-11,5,32,19:27:00
11022155,6301020A62F67F27,2022/08/12 12:26:00+00,High,NW,OVERDOSE,P222242402,5300 PARK HEIGHTS AV,5300 PARK HEIGHTS AV BALTIMORE MD,Arlington,Northwestern,633,5,D1,Pimlico/Arlington/Hilltop,Census Tract 2718.01,Northwestern,21215,1,0,514040,39.349794,-76.679383,2022-08-12T12:26:00Z,2022-08-12,6,32,12:26:00
10307769,6301020A621FC8EB,2022/03/02 14:43:00+00,High,CD,OVERDOSE,P220612379,500 DOLPHIN ST,500 DOLPHIN ST BALTIMORE MD,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1702,NA,21201,1,0,514225,39.300967,-76.628035,2022-03-02T14:43:00Z,2022-03-02,4,9,14:43:00
10315418,6301020A62223715,2022/03/04 10:58:00+00,High,NE,OVERDOSE,P220631798,1200 MERIDENE DR,1200 MERIDENE DR BALTIMORE MD,Idlewood,Northeastern,414,4,D3,Loch Raven,Census Tract 2708.01,NA,21239,1,0,514361,39.368386,-76.592755,2022-03-04T10:58:00Z,2022-03-04,6,9,10:58:00
10320058,6301020A6223A8B4,2022/03/05 13:15:00+00,High,SD,OVERDOSE,P220642166,400 E PATAPSCO AV,400 E PATAPSCO AV BALTIMORE MD,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.01,Brooklyn,21225,1,0,514412,39.237425,-76.605112,2022-03-05T13:15:00Z,2022-03-05,7,10,13:15:00
10320752,6301020A6223D1E1,2022/03/05 16:10:00+00,High,ED,OVERDOSE,P220642667,N PATTERSON PARK AV/E NORTH AV,N PATTERSON PARK AV and E NORTH AV BALTIMORE MD,South Clifton Park,Eastern,331,12,D5,Clifton-Berea,Census Tract 802,NA,21213,1,0,514424,39.319732,-76.649533,2022-03-05T16:10:00Z,2022-03-05,7,10,16:10:00
10321540,6301020A622402A2,2022/03/05 19:38:00+00,High,WD,OVERDOSE,P220643487,1100 N STRICKER ST,1100 N STRICKER ST BALTIMORE MD,Sandtown-Winchester,Western,743,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,21217,1,0,514449,39.301215,-76.641911,2022-03-05T19:38:00Z,2022-03-05,7,10,19:38:00
11109446,5701020A630F1D2A,2022/08/31 04:34:00+00,High,SW,OVERDOSE,P222430988,300 S SMALLWOOD ST,300 S SMALLWOOD ST BALTIMORE MD,Carrollton Ridge,Southwestern,841,9,D8,Southwest Baltimore,Census Tract 2005,Tri-District,21223,1,0,514805,39.283962,-76.651468,2022-08-31T04:34:00Z,2022-08-31,4,35,04:34:00
11111661,5701020A630FCAC5,2022/08/31 16:55:00+00,High,ND,OVERDOSE,P222433557,E 0TH ST/BARCLAY ST,E 0TH ST and BARCLAY ST BALTIMORE MD,Harwood,Northern,513,12,D2,Greater Charles Village/Barclay,Census Tract 1203,NA,21218,1,0,514839,39.319732,-76.649533,2022-08-31T16:55:00Z,2022-08-31,4,35,16:55:00
11116201,5701020A6310F5DF,2022/09/01 14:11:00+00,High,SD,OVERDOSE,P222443051,3100 SOUTHLAND AV,3100 SOUTHLAND AV BALTIMORE MD,Cherry Hill,Southern,922,10,D7,Cherry Hill,Census Tract 2502.03,NA,21225,1,0,514930,39.250079,-76.61862,2022-09-01T14:11:00Z,2022-09-01,5,35,14:11:00
10542235,6401020A6266C7CF,2022/04/25 12:09:00+00,High,ND,OVERDOSE,P221152069,1100 W 38TH ST,1100 W 38TH ST BALTIMORE MD,Hampden,Northern,531,7,D2,Medfield/Hampden/Woodberry/Remington,Census Tract 1307,NA,21211,1,0,515172,39.334299,-76.63483,2022-04-25T12:09:00Z,2022-04-25,2,17,12:09:00
10549375,6401020A6268BC8F,2022/04/26 23:46:00+00,High,WD,OVERDOSE,P221164690,2300 LIBERTY HEIGHTS AV,2300 LIBERTY HEIGHTS AV BALTIMORE MD,Mondawmin,Western,731,7,D9,Greater Mondawmin,Census Tract 1505,NA,21215,1,0,515320,39.318411,-76.6527586,2022-04-26T23:46:00Z,2022-04-26,3,17,23:46:00
10551365,6401020A62696871,2022/04/27 11:59:00+00,High,SW,OVERDOSE,P221172061,4400 CHERRY WY,4400 CHERRY WY BALTIMORE MD,Uplands,Southwestern,822,8,D10,Allendale/Irvington/S. Hilton,Census Tract 2804.04,NA,21229,1,0,515358,39.290233,-76.689451,2022-04-27T11:59:00Z,2022-04-27,4,17,11:59:00
10113329,6401020A61DCDB58,2022/01/10 20:20:00+00,High,NW,OVERDOSE,P220103098,METRO STATION - ROGERS AV,METRO STATION - ROGERS AV BALTIMORE MD,Woodmere,Northwestern,623,5,D1,Howard Park/West Arlington,Census Tract 2801.02,NA,21215,1,0,515418,39.24572,-76.636959,2022-01-10T20:20:00Z,2022-01-10,2,2,20:20:00
10113642,6401020A61DCF160,2022/01/10 21:54:00+00,High,SE,OVERDOSE,P220103342,100 N BELNORD AV,100 N BELNORD AV BALTIMORE MD,Patterson Park Neighborhood,Southeastern,222,1,D5,Patterson Park North & East,Census Tract 602,NA,21224,1,0,515424,39.293581,-76.578561,2022-01-10T21:54:00Z,2022-01-10,2,2,21:54:00
10115970,6401020A61DDF2E0,2022/01/11 16:13:00+00,High,WD,OVERDOSE,P220112304,2700 RAYNER AV,2700 RAYNER AV BALTIMORE MD,Mosher,Western,721,9,D8,Greater Rosemont,Census Tract 1606,NA,21216,1,0,515475,39.296844,-76.661852,2022-01-11T16:13:00Z,2022-01-11,3,2,16:13:00
11054941,6201020A62FFCA40,2022/08/19 13:37:00+00,High,NW,OVERDOSE,P222312534,4400 GARRISON BL,4400 GARRISON BL BALTIMORE MD,Dolfield,Northwestern,642,6,D1,Dorchester/Ashburton,Census Tract 1510,NA,21215,1,0,515699,39.336875,-76.685192,2022-08-19T13:37:00Z,2022-08-19,6,33,13:37:00
11056225,6201020A63001BE3,2022/08/19 19:25:00+00,High,CD,OVERDOSE,P222313952,N MARTIN LUTHER KING JR BL/PENNSYLVANIA AV,N MARTIN LUTHER KING JR BL and PENNSYLVANIA AV BALTIMORE MD,Seton Hill,Central,143,11,D8,Downtown/Seton Hill,Census Tract 1701,NA,21201,1,0,515728,30.461456,-84.285094,2022-08-19T19:25:00Z,2022-08-19,6,33,19:25:00
11056453,6201020A630026E7,2022/08/19 20:12:00+00,High,SE,OVERDOSE,P222314145,3500 E FAYETTE ST,3500 E FAYETTE ST BALTIMORE MD,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,NA,21224,1,0,515732,39.29514,-76.56871,2022-08-19T20:12:00Z,2022-08-19,6,33,20:12:00
11056421,6201020A63002784,2022/08/19 20:15:00+00,High,SE,OVERDOSE,P222314154,3500 E FAYETTE ST,3500 E FAYETTE ST BALTIMORE MD,Baltimore Highlands,Southeastern,223,1,D6,Orangeville/East Highlandtown,Census Tract 2604.04,NA,21224,1,0,515733,39.29514,-76.56871,2022-08-19T20:15:00Z,2022-08-19,6,33,20:15:00
11062895,6201020A63022A78,2022/08/21 08:52:00+00,High,ND,OVERDOSE,P222331362,MARYLAND AV/W 0TH ST,MARYLAND AV and W 0TH ST BALTIMORE MD,Charles North,Northern,514,12,D2,Greater Charles Village/Barclay,Census Tract 1206,NA,21218,1,0,515838,39.319732,-76.649533,2022-08-21T08:52:00Z,2022-08-21,1,34,08:52:00
11037660,6301020A62FAFD62,2022/08/15 22:13:00+00,High,SD,OVERDOSE,P222274552,100 S CARROLLTON AV,100 S CARROLLTON AV BALTIMORE MD,Hollins Market,Southern,931,9,D8,Poppleton/The Terraces/Hollins Market,Census Tract 1803,NA,21223,1,0,515996,39.286618,-76.636652,2022-08-15T22:13:00Z,2022-08-15,2,33,22:13:00
11038741,6301020A62FB5534,2022/08/16 04:28:00+00,High,SW,OVERDOSE,P222280864,1700 LETITIA AV,1700 LETITIA AV BALTIMORE MD,Morrell Park,Southwestern,831,10,D10,Morrell Park/Violetville,Census Tract 2502.06,NA,21230,1,0,516021,39.264455,-76.65795,2022-08-16T04:28:00Z,2022-08-16,3,33,04:28:00
11042835,6301020A62FC6BB0,2022/08/17 00:16:00+00,High,ND,OVERDOSE,P222290077,800 GILRUBIN CT,800 GILRUBIN CT BALTIMORE MD,Pen Lucy,Northern,542,4,D2,Greater Govans,Census Tract 2710.01,NA,21212,1,0,516044,39.342246,-76.602313,2022-08-17T00:16:00Z,2022-08-17,4,33,00:16:00
11048176,6301020A62FDDA40,2022/08/18 02:20:00+00,High,WD,OVERDOSE,P222300619,900 N STRICKER ST,900 N STRICKER ST BALTIMORE MD,Sandtown-Winchester,Western,743,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,21217,1,0,516107,39.299049,-76.641796,2022-08-18T02:20:00Z,2022-08-18,5,33,02:20:00
11050706,6301020A62FEA11E,2022/08/18 16:29:00+00,High,CD,OVERDOSE,P222303433,PIER 0 INNER HARBOR,PIER 0 INNER HARBOR BALTIMORE MD,Inner Harbor,Central,112,11,D7,Inner Harbor/Federal Hill,Census Tract 2201,NA,21202,1,0,516143,39.28333,-76.61667,2022-08-18T16:29:00Z,2022-08-18,5,33,16:29:00
10324534,6301020A62251492,2022/03/06 15:07:00+00,High,CD,OVERDOSE,P220652424,1700 PENNSYLVANIA AV,1700 PENNSYLVANIA AV BALTIMORE MD,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1402,NA,21217,1,0,516262,39.3037,-76.635833,2022-03-06T15:07:00Z,2022-03-06,1,10,15:07:00
10328803,6301020A62266651,2022/03/07 15:08:00+00,High,ND,OVERDOSE,P220662625,ST PAUL ST/N CHARLES ST,ST PAUL ST and N CHARLES ST BALTIMORE MD,Guilford,Northern,542,14,D2,North Baltimore/Guilford/Homeland,Census Tract 2711.02,NA,21218,1,0,516302,39.290472,-76.614245,2022-03-07T15:08:00Z,2022-03-07,2,10,15:08:00
10344009,6301020A622AF2DE,2022/03/11 01:57:00+00,High,NE,OVERDOSE,P220700464,4500 BELAIR RD,4500 BELAIR RD BALTIMORE MD,Frankford,Northeastern,443,2,D4,Cedonia/Frankford,Census Tract 2602.02,NA,21206,1,0,516431,39.330686,-76.562162,2022-03-11T01:57:00Z,2022-03-11,6,10,01:57:00
10345657,6301020A622B7C13,2022/03/11 11:42:00+00,High,ED,OVERDOSE,P220702234,1300 N BRADFORD ST,1300 N BRADFORD ST BALTIMORE MD,Broadway East,Eastern,331,13,D5,Clifton-Berea,Census Tract 804,NA,21213,1,0,516453,39.306271,-76.585047,2022-03-11T11:42:00Z,2022-03-11,6,10,11:42:00
10349235,6301020A622C8A42,2022/03/12 06:55:00+00,High,SW,OVERDOSE,P220711024,2000 HOLLINS ST,2000 HOLLINS ST BALTIMORE MD,Boyd-Booth,Southwestern,842,9,D8,Southwest Baltimore,Census Tract 2003,Tri-District,21223,1,0,516497,39.287279,-76.648752,2022-03-12T06:55:00Z,2022-03-12,7,11,06:55:00
11160039,6401020A631D3164,2022/09/10 20:52:00+00,High,NE,OVERDOSE,P222534182,4700 LUERSSEN AV,4700 LUERSSEN AV BALTIMORE MD,Waltherson,Northeastern,426,3,D4,Lauraville,Census Tract 2701.02,NA,21206,1,0,516787,39.336562,-76.561801,2022-09-10T20:52:00Z,2022-09-10,7,37,20:52:00
11127578,5701020A63140CA8,2022/09/03 22:25:00+00,High,NW,OVERDOSE,P222464155,4100 LABYRINTH RD,4100 LABYRINTH RD BALTIMORE MD,Reisterstown Station,Northwestern,631,5,D1,Glen-Fallstaff,Census Tract 2801.01,NA,21215,1,0,516893,39.359356,-76.708123,2022-09-03T22:25:00Z,2022-09-03,7,36,22:25:00
11129932,5701020A6314DC24,2022/09/04 13:11:00+00,High,ED,OVERDOSE,P222472169,E MONUMENT ST/N LAKEWOOD AV,E MONUMENT ST and N LAKEWOOD AV BALTIMORE MD,McElderry Park,Southeastern,221,13,D5,Madison/East End,Census Tract 702,Eastern2,21205,1,0,516922,39.319732,-76.649533,2022-09-04T13:11:00Z,2022-09-04,1,36,13:11:00
11134346,5701020A63163A19,2022/09/05 14:04:00+00,High,WD,OVERDOSE,P222482419,2100 PENROSE AV,2100 PENROSE AV BALTIMORE MD,Penrose/Fayette Street Outreach,Western,714,9,D8,Southwest Baltimore,Census Tract 2002,NA,21223,1,0,517045,39.29136,-76.650383,2022-09-05T14:04:00Z,2022-09-05,2,36,14:04:00
11136101,5701020A6316A475,2022/09/05 21:37:00+00,High,ED,OVERDOSE,P222484226,2200 BARCLAY ST,2200 BARCLAY ST BALTIMORE MD,Barclay,Eastern,341,12,D2,Greater Charles Village/Barclay,Census Tract 1204,NA,21218,1,0,517071,39.314439,-76.611192,2022-09-05T21:37:00Z,2022-09-05,2,36,21:37:00
10561927,6401020A626C6533,2022/04/29 18:22:00+00,High,NW,OVERDOSE,P221193731,3900 WABASH AV,3900 WABASH AV BALTIMORE MD,East Arlington,Northwestern,643,7,D1,Dorchester/Ashburton,Census Tract 1511,NA,21215,1,0,517278,39.329412,-76.665979,2022-04-29T18:22:00Z,2022-04-29,6,17,18:22:00
11471918,6401020A636F105B,2022/11/11 22:17:00+00,High,SD,OVERDOSE,P223155018,1800 WILHELM ST,1800 WILHELM ST BALTIMORE MD,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 1903,Tri-District,21223,1,0,517488,39.283911,-76.64536,2022-11-11T22:17:00Z,2022-11-11,6,45,22:17:00
11477456,6401020A637086B0,2022/11/13 00:54:00+00,High,CD,OVERDOSE,P223170242,300 LIGHT ST,300 LIGHT ST BALTIMORE MD,Downtown West,Central,113,11,D7,Inner Harbor/Federal Hill,Census Tract 2201,NA,21202,1,0,517593,39.285081,-76.614098,2022-11-13T00:54:00Z,2022-11-13,1,46,00:54:00
11479598,6401020A6371342B,2022/11/13 13:15:00+00,High,WD,OVERDOSE,P223172415,1700 N CAREY ST,1700 N CAREY ST BALTIMORE MD,Penn North,Western,733,7,D9,Sandtown-Winchester/Harlem Park,Census Tract 1501,Western,21217,1,0,517644,39.308845,-76.642771,2022-11-13T13:15:00Z,2022-11-13,1,46,13:15:00
11479727,6401020A63713964,2022/11/13 13:37:00+00,High,NE,OVERDOSE,P223172503,FRANKFORD AV/BELAIR RD,FRANKFORD AV and BELAIR RD BALTIMORE MD,Frankford,Northeastern,444,2,D4,Cedonia/Frankford,Census Tract 2601.02,NA,21206,1,0,517649,39.319732,-76.649533,2022-11-13T13:37:00Z,2022-11-13,1,46,13:37:00
11070405,6301020A63043FE1,2022/08/22 22:48:00+00,High,SD,OVERDOSE,P222344822,4000 BROOKLYN AV,4000 BROOKLYN AV BALTIMORE MD,Brooklyn,Southern,913,10,D7,Brooklyn/Curtis Bay/Hawkins Point,Census Tract 2504.02,NA,21225,1,0,517901,39.2306561,-76.6025399,2022-08-22T22:48:00Z,2022-08-22,2,34,22:48:00
10131358,6401020A61E34CF9,2022/01/15 17:38:00+00,High,NW,OVERDOSE,P220152657,5500 PARK HEIGHTS AV,5500 PARK HEIGHTS AV BALTIMORE MD,Arlington,Northwestern,633,5,D1,Glen-Fallstaff,Census Tract 2719,NA,21215,1,0,518064,39.351648,-76.683876,2022-01-15T17:38:00Z,2022-01-15,7,3,17:38:00
10133725,6401020A61E45F76,2022/01/16 13:09:00+00,High,WD,OVERDOSE,P220161660,700 BLK N CALHOUN ST,700 BLK N CALHOUN ST BALTIMORE MD,Harlem Park,Western,713,9,D8,Sandtown-Winchester/Harlem Park,Census Tract 1602,Central,21217,1,0,518090,39.319732,-76.649533,2022-01-16T13:09:00Z,2022-01-16,1,3,13:09:00
10133816,6401020A61E46501,2022/01/16 13:33:00+00,High,SD,OVERDOSE,P220161716,2300 SIDNEY AV,2300 SIDNEY AV BALTIMORE MD,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,NA,21230,1,0,518093,39.262749,-76.633436,2022-01-16T13:33:00Z,2022-01-16,1,3,13:33:00
10140722,6401020A61E71CF9,2022/01/18 15:03:00+00,High,ED,OVERDOSE,P220182309,GREENMOUNT AV/E 0ST ST,GREENMOUNT AV and E 0ST ST BALTIMORE MD,East Baltimore Midway,Eastern,342,12,D5,Midway/Coldstream,Census Tract 908,NA,21218,1,0,518158,39.311382,-76.608854,2022-01-18T15:03:00Z,2022-01-18,3,3,15:03:00
10144570,6401020A61E85F48,2022/01/19 13:58:00+00,High,NW,OVERDOSE,P220192259,5000 REISTERSTOWN RD,5000 REISTERSTOWN RD BALTIMORE MD,Lucille Park,Northwestern,613,6,D1,Glen-Fallstaff,Census Tract 2801.01,NA,21215,1,0,518237,39.341991,-76.679397,2022-01-19T13:58:00Z,2022-01-19,4,3,13:58:00
10360171,6301020A622FF5E4,2022/03/14 22:11:00+00,High,CD,OVERDOSE,P220734171,W BALTIMORE ST/N HOWARD ST,W BALTIMORE ST and N HOWARD ST BALTIMORE MD,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,NA,21201,1,0,518421,39.319732,-76.649533,2022-03-14T22:11:00Z,2022-03-14,2,11,22:11:00
10363754,6301020A62310704,2022/03/15 17:37:00+00,High,WD,OVERDOSE,P220743447,1500 W NORTH AV,1500 W NORTH AV BALTIMORE MD,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,Western,21217,1,0,518468,39.310264,-76.641656,2022-03-15T17:37:00Z,2022-03-15,3,11,17:37:00
11164413,6401020A631EA5AC,2022/09/11 23:21:00+00,High,WD,OVERDOSE,P222544058,1700 BLK BRADDISH AV,1700 BLK BRADDISH AV BALTIMORE MD,Coppin Heights/Ash-Co-East,Western,723,7,D9,Greater Rosemont,Census Tract 1506,NA,21216,1,0,518637,39.319732,-76.649533,2022-09-11T23:21:00Z,2022-09-11,1,37,23:21:00
11170751,6401020A632083E7,2022/09/13 09:21:00+00,High,ND,OVERDOSE,P222561523,E 0TH ST/GREENMOUNT AV,E 0TH ST and GREENMOUNT AV BALTIMORE MD,Better Waverly,Northern,513,14,D5,Midway/Coldstream,Census Tract 908,NA,21218,1,0,518745,39.319732,-76.649533,2022-09-13T09:21:00Z,2022-09-13,3,37,09:21:00
10579605,6401020A6271CF84,2022/05/03 20:57:00+00,High,NE,OVERDOSE,P221234203,3600 LYNDALE AV,3600 LYNDALE AV BALTIMORE MD,Belair-Edison,Northeastern,432,13,D6,Belair-Edison,Census Tract 2603.02,NA,21213,1,0,518956,39.31678,-76.568787,2022-05-03T20:57:00Z,2022-05-03,3,18,20:57:00
10582645,6401020A6272CB5F,2022/05/04 14:52:00+00,High,SE,OVERDOSE,P221242620,N ROSE ST/E MONUMENT ST,N ROSE ST and E MONUMENT ST BALTIMORE MD,McElderry Park,Southeastern,221,13,D5,Madison/East End,Census Tract 702,Eastern2,21205,1,0,518992,33.527589,-112.056164,2022-05-04T14:52:00Z,2022-05-04,4,18,14:52:00
10584807,6401020A62734621,2022/05/04 23:36:00+00,High,SW,OVERDOSE,P221244822,WASHINGTON BL/WICKES AV,WASHINGTON BL and WICKES AV BALTIMORE MD,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,NA,21230,1,0,519015,39.268304,-76.650517,2022-05-04T23:36:00Z,2022-05-04,4,18,23:36:00
10586375,6401020A6273DD9E,2022/05/05 10:22:00+00,High,SD,OVERDOSE,P221251758,600 S MONROE ST,600 S MONROE ST BALTIMORE MD,Carrollton Ridge,Southern,934,9,D8,Southwest Baltimore,Census Tract 2003,NA,21223,1,0,519069,39.280887,-76.646755,2022-05-05T10:22:00Z,2022-05-05,5,18,10:22:00
11493433,6401020A63751748,2022/11/16 12:00:00+00,High,NW,OVERDOSE,P223202497,4600 REISTERSTOWN RD,4600 REISTERSTOWN RD BALTIMORE MD,Lucille Park,Northwestern,613,6,D1,Southern Park Heights,Census Tract 1513,NA,21215,1,0,519258,39.340176,-76.671539,2022-11-16T12:00:00Z,2022-11-16,4,46,12:00:00
11500089,6401020A6376CE98,2022/11/17 19:15:00+00,High,NE,OVERDOSE,P223214242,1800 MONTPELIER ST,1800 MONTPELIER ST BALTIMORE MD,Coldstream Homestead Montebello,Northeastern,411,14,D5,Midway/Coldstream,Census Tract 907,NA,21218,1,0,519336,39.326313,-76.608028,2022-11-17T19:15:00Z,2022-11-17,5,46,19:15:00
11504807,6401020A6377FD00,2022/11/18 16:45:00+00,High,CD,OVERDOSE,P223223668,100 N HOWARD ST,100 N HOWARD ST BALTIMORE MD,Downtown,Central,111,11,D7,Downtown/Seton Hill,Census Tract 401,NA,21201,1,0,519392,39.290588,-76.619757,2022-11-18T16:45:00Z,2022-11-18,6,46,16:45:00
11506325,6401020A6378526A,2022/11/18 22:50:00+00,High,SD,OVERDOSE,P223225249,2700 HOLLINS FERRY RD,2700 HOLLINS FERRY RD BALTIMORE MD,Lakeland,Southern,923,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2502.05,NA,21230,1,0,519428,39.259308,-76.644787,2022-11-18T22:50:00Z,2022-11-18,6,46,22:50:00
11079138,6301020A6306AFF2,2022/08/24 19:10:00+00,High,SW,OVERDOSE,P222364007,3200 WASHINGTON BL,3200 WASHINGTON BL BALTIMORE MD,Morrell Park,Southwestern,831,10,D7,Morrell Park/Violetville,Census Tract 2502.06,NA,21230,1,0,519512,39.258427,-76.662916,2022-08-24T19:10:00Z,2022-08-24,4,34,19:10:00
11089610,6301020A63097771,2022/08/26 21:46:00+00,High,NW,OVERDOSE,P222384613,LIBERTY HEIGHTS AV/GARRISON BL,LIBERTY HEIGHTS AV and GARRISON BL BALTIMORE MD,Dorchester,Northwestern,621,6,D1,Dorchester/Ashburton,Census Tract 1510,NA,21207,1,0,519667,39.327388,-76.682671,2022-08-26T21:46:00Z,2022-08-26,6,34,21:46:00
11089627,6301020A63097D52,2022/08/26 22:11:00+00,High,SW,OVERDOSE,P222384695,3000 W NORTH AV,3000 W NORTH AV BALTIMORE MD,Walbrook,Southwestern,811,7,D9,Greater Rosemont,Census Tract 1506,NA,21216,1,0,519669,39.309335,-76.6677,2022-08-26T22:11:00Z,2022-08-26,6,34,22:11:00
11091481,6301020A630A186F,2022/08/27 09:13:00+00,High,CD,OVERDOSE,P222391505,1900 BRUNT ST,1900 BRUNT ST BALTIMORE MD,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1403,NA,21217,1,0,519678,39.305505,-76.636032,2022-08-27T09:13:00Z,2022-08-27,7,35,09:13:00
11092917,6301020A630A7C7E,2022/08/27 16:20:00+00,High,CD,OVERDOSE,P222393009,1100 N CHARLES ST,1100 N CHARLES ST BALTIMORE MD,Mid-Town Belvedere,Central,141,11,D8,Midtown,Census Tract 1102,NA,21201,1,0,519710,39.302595,-76.616369,2022-08-27T16:20:00Z,2022-08-27,7,35,16:20:00
11093014,6301020A630A8197,2022/08/27 16:41:00+00,High,CD,OVERDOSE,P222393097,PENNSYLVANIA AV/ROBERT ST,PENNSYLVANIA AV and ROBERT ST BALTIMORE MD,Upton,Central,123,11,D8,Upton/Druid Heights,Census Tract 1403,NA,21217,1,0,519715,39.319732,-76.649533,2022-08-27T16:41:00Z,2022-08-27,7,35,16:41:00
10151446,6401020A61EB01E9,2022/01/21 13:56:00+00,High,WD,OVERDOSE,P220212163,MCCULLOH ST/W NORTH AV,MCCULLOH ST and W NORTH AV BALTIMORE MD,Druid Heights,Central,131,7,D8,Upton/Druid Heights,Census Tract 1403,NA,21217,1,0,519796,39.310427,-76.636619,2022-01-21T13:56:00Z,2022-01-21,6,3,13:56:00
10151372,6401020A61EB0846,2022/01/21 14:23:00+00,High,NE,OVERDOSE,P220212225,4400 NICHOLAS AV,4400 NICHOLAS AV BALTIMORE MD,Belair-Edison,Northeastern,442,2,D4,Cedonia/Frankford,Census Tract 2602.02,Northeastern,21206,1,0,519798,39.327839,-76.562372,2022-01-21T14:23:00Z,2022-01-21,6,3,14:23:00
10155024,6401020A61EC59EB,2022/01/22 14:24:00+00,High,NE,OVERDOSE,P220222121,5900 KAVON AV,5900 KAVON AV BALTIMORE MD,Cedmont,Northeastern,445,2,D4,Cedonia/Frankford,Census Tract 2601.01,NA,21206,1,0,519883,39.34467,-76.540327,2022-01-22T14:24:00Z,2022-01-22,7,4,14:24:00
10156009,6401020A61EC9A24,2022/01/22 18:58:00+00,High,SD,OVERDOSE,P220223050,2400 WESTPORT ST,2400 WESTPORT ST BALTIMORE MD,Westport,Southern,921,10,D7,Westport/Mount Winans/Lakeland,Census Tract 2503.01,NA,21230,1,0,519906,39.2624926,-76.6364148,2022-01-22T18:58:00Z,2022-01-22,7,4,18:58:00
